keyword,title,link,description,pubDate,originallink,pubDate_parsed,date
경제,부정적 인식과 실패 부담으로 창업 꺼리는 청년들…27.6%만 &quot;의향 높다&quot;,https://n.news.naver.com/mnews/article/277/0005687308?sid=101,한국<b>경제</b>인협회는 시장조사 전문 기관 '모노리서치'에 의뢰해 전국 미취업 청년 1002명을 대상으로 '미취업... 정철 한경협 연구총괄대표 겸 기업가정신발전소장은 &quot;우리 <b>경제</b>가 처한 저성장·저활력 위기를 돌파할... ,"Tue, 02 Dec 2025 06:00:00 +0900",https://view.asiae.co.kr/article/2025120203355345842,2025-12-02 06:00:00+09:00,2025-12-02
경제,"산업부, 중앙아시아와 공급망 잠재력 기반 <b>경제</b>협력 모색",https://n.news.naver.com/mnews/article/003/0013632853?sid=101,"산업통상부는 2일 서울 롯데호텔 월드에서 '제5회 중앙아 정책 포럼'을 열어 중앙아시아와의 협력 잠재력을 실질적 성과로 이어가기 위한 <b>경제</b>협력 방안을 논의했다고 밝혔다. 이날 포럼에는 정부, 유관기관, 협·단체... ","Tue, 02 Dec 2025 06:00:00 +0900",https://www.newsis.com/view/NISX20251201_0003423994,2025-12-02 06:00:00+09:00,2025-12-02
경제,"[단독]금산분리 완화 방안, 내년 <b>경제</b>성장전략에 담는다",https://n.news.naver.com/mnews/article/018/0006175576?sid=101,"정부가 내년 초 발표 예정인 ‘<b>경제</b>성장전략’에 인공지능(AI), 반도체 등 첨단산업 분야에 대규모 투자를... 기재부 조직개편 후 재정<b>경제</b>부가 내년 초 발표할 <b>경제</b>성장전략에 포함하는 것이 목표다. 반도체 등 첨단... ","Tue, 02 Dec 2025 05:25:00 +0900",http://www.edaily.co.kr/news/newspath.asp?newsid=01574406642394584,2025-12-02 05:25:00+09:00,2025-12-02
경제,미국 “12월 1일부로 G20 의장국…‘<b>경제</b>성장’ 집중하도록 개혁”,https://n.news.naver.com/mnews/article/056/0012077369?sid=104,"G20이 '<b>경제</b> 성장·번영'에 집중하도록 개혁에 나서겠다고 밝혔습니다. 미 국무부는 이날 대변인실 명의의 언론 공지를 통해 이같이 밝히면서 &quot;트럼프 대통령의 리더십 아래, 우리는 결과를 내도록 <b>경제</b> 성장과 번영을... ","Tue, 02 Dec 2025 05:23:00 +0900",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8422138&ref=A,2025-12-02 05:23:00+09:00,2025-12-02
경제,美 &quot;12월1일부로 G20 의장국…'<b>경제</b>성장' 집중하도록 개혁&quot;,https://n.news.naver.com/mnews/article/001/0015772564?sid=104,G20이 '<b>경제</b> 성장·번영'에 집중하도록 개혁에 나서겠다고 밝혔다. 미 국무부는 이날 대변인실 명의의 언론... 내도록 <b>경제</b> 성장과 번영을 주도하는 핵심 사명에 집중하게끔 G20을 되돌려놓을 것&quot;이라고 밝혔다. 이어... ,"Tue, 02 Dec 2025 05:17:00 +0900",https://www.yna.co.kr/view/AKR20251202007300071?input=1195m,2025-12-02 05:17:00+09:00,2025-12-02
코스피,"배당소득 분리과세, 기대보다 실망?… <b>코스피</b> 3920 ‘후퇴’",https://n.news.naver.com/mnews/article/081/0003597127?sid=101,1일 <b>코스피</b>는 전 거래일 대비 0.16% 하락한 3920.37로 거래를 마쳤다. 지난달 28일 1.51% 떨어진 데 이어 2거래일 연속 하락세다. 이날 <b>코스피</b>는 장 초반 뉴욕증시 상승세 영향과 배당소득 분리과세 최고세율 완화에 대한... ,"Tue, 02 Dec 2025 05:03:00 +0900",https://www.seoul.co.kr/news/economy/securities/2025/12/02/20251202018002?wlog_tag3=naver,2025-12-02 05:03:00+09:00,2025-12-02
경제,"&quot;중국, <b>경제</b> 추진력 상실&quot;…제조업 경기 위축 심화 [글로벌 모닝 브리핑...",https://n.news.naver.com/mnews/article/011/0004562305?sid=104,※[글로벌 모닝 브리핑]은 서울<b>경제</b>가 전하는 글로벌 소식을 요약해 드립니다. 美와 무역휴전에도... “중국 <b>경제</b>가 추진력을 상실하고 있다는 우려가 커지고 있다”고 분석했습니다. ‘전쟁의 시대’ 세계 무기... ,"Tue, 02 Dec 2025 05:01:00 +0900",https://www.sedaily.com/NewsView/2H1KMVBGTO,2025-12-02 05:01:00+09:00,2025-12-02
부동산,"[단독] 성남시, ‘대장동 일당’ <b>부동산</b> 등에 가압류 신청",https://n.news.naver.com/mnews/article/023/0003944348?sid=102,"본지 취재를 종합하면, 성남시 측은 대장동 일당의 <b>부동산</b>·예금 등을 대상으로 약 13건의 가압류 신청을... 성남시 측은 이들이 보유한 <b>부동산</b> 소재지 등을 고려해 서울중앙지법과 수원지법 성남지원 등에 각각 가압류를... ","Tue, 02 Dec 2025 05:01:00 +0900",https://www.chosun.com/national/court_law/2025/12/02/JVTCCUVAOFGLREKLMPZKNL7FBM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,2025-12-02 05:01:00+09:00,2025-12-02
코스피,"&quot;형보다 아우?&quot;…코스닥 거래대금, <b>코스피</b> 추월",https://n.news.naver.com/mnews/article/003/0013632816?sid=101,코스닥이 지난달부터 <b>코스피</b>를 웃도는 성과를 내고 있는 가운데 거래대금 또한 <b>코스피</b>를 추월한 것으로 나타났다. 대형 반도체주가 주춤한 사이 바이오 및 2차전지 관련주들의 매매가 증가하면서 거래대금이 크게 늘고... ,"Tue, 02 Dec 2025 05:00:00 +0900",https://www.newsis.com/view/NISX20251201_0003423955,2025-12-02 05:00:00+09:00,2025-12-02
코스피,외국인 7개월 만에 <b>코스피</b> '팔자' 전환…왜,https://n.news.naver.com/mnews/article/003/0013632813?sid=101,"지난달 국내주식 시장에서 외국인이 <b>코스피</b>를 약 14조원 팔아치우면서 7개월 만에 매도 우위로 돌아섰다.... 앞서 5~10월에는 23조4730억원 순매수하면서 <b>코스피</b> 지수 상승 이끌었지만, 7개월 만에 매도 우위로 전환한... ","Tue, 02 Dec 2025 05:00:00 +0900",https://www.newsis.com/view/NISX20251201_0003424146,2025-12-02 05:00:00+09:00,2025-12-02
반도체,관세충격 뚫고 수출 첫 7000억弗 가시권…<b>반도체</b>·車 버티고 유망품목 ...,https://n.news.naver.com/mnews/article/003/0013632817?sid=101,7000억 달러 목표 달성이 눈앞에 온 배경에는 효자 품목인 <b>반도체</b>·자동차가 전체 수출을 견인한 가운데... 이번 수출 호조세의 1등 공신은 단연 <b>반도체</b>다. 지난달 <b>반도체</b> 수출은 전년 동월 대비 38.6% 늘어난... ,"Tue, 02 Dec 2025 05:00:00 +0900",https://www.newsis.com/view/NISX20251201_0003424008,2025-12-02 05:00:00+09:00,2025-12-02
경제,[계엄 1년]①숨가쁜 후폭풍 극복의 시간…정상외교 복원·<b>경제</b> 회복에 총...,https://n.news.naver.com/mnews/article/003/0013632820?sid=100,"민생·<b>경제</b> 회복에 총력을 기울였다. 이 대통령은 취임 12일 만에 캐나다에서 열린 주요 7개국(G7) 정상회의 참석을 시작으로 유엔 총회, 동남아시아국가연합(아세안) 정상회의, 경주 아시아태평양<b>경제</b>협력체(APEC)... ","Tue, 02 Dec 2025 05:00:00 +0900",https://www.newsis.com/view/NISX20251201_0003423376,2025-12-02 05:00:00+09:00,2025-12-02
부동산,"&quot;중국인 한 명이 23채 쓸어담아&quot;... 일본, 외국인 <b>부동산</b> 규제 강화",https://www.insight.co.kr/news/531567,일본 정부가 외국인의 <b>부동산</b> 매입 급증으로 인한 가격 상승 문제에 대응하기 위해 특별 관리 체계를 도입하기로 결정했습니다. 외국인 소유 <b>부동산</b>을 통합 관리할 수 있는 데이터베이스(DB) 구축을 통해 전국 단위의 실태... ,"Tue, 02 Dec 2025 04:40:00 +0900",https://www.insight.co.kr/news/531567,2025-12-02 04:40:00+09:00,2025-12-02
반도체,AI 칩 가격 낮추기 나선 엔비디아…'<b>반도체</b>설계' 시놉시스에 3조원 지분...,https://n.news.naver.com/mnews/article/011/0004562302?sid=104,엔비디아가 <b>반도체</b> 설계 소프트웨어(SW) 기업 시놉시스에 전략적 협력을 위한 지분 투자를 단행했다. 1일... 시놉시스는 <b>반도체</b> 설계자동화(EDA) 등 서비스를 제공하는 소프트웨어 기업이다. <b>반도체</b> 칩에 사용되는 수십억... ,"Tue, 02 Dec 2025 04:34:00 +0900",https://www.sedaily.com/NewsView/2H1KNR11B4,2025-12-02 04:34:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b> 설계 SW기업 시놉시스에 3조 원 지분 투자...순환 투자...",https://n.news.naver.com/mnews/article/052/0002281075?sid=104,"인공지능, AI 대장주인 엔비디아가 <b>반도체</b> 설계 소프트웨어(SW) 기업 시놉시스에 전략적 협력을 위한 지분... 시놉시스는 <b>반도체</b> 설계 자동화(EDA) 등 서비스를 제공하는 소프트웨어 기업입니다. 또 <b>반도체</b> 칩에 사용되는... ","Tue, 02 Dec 2025 04:29:00 +0900",https://www.ytn.co.kr/_ln/0104_202512020429291543,2025-12-02 04:29:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b> 설계 소프트웨어 업체 시놉시스 지분 인수…주가 전망...",https://n.news.naver.com/mnews/article/014/0005442635?sid=101,시놉시스는 전 세계 <b>반도체</b> 업체들이 <b>반도체</b>를 설계할 때 반드시 필요한 설계 소프트웨어를 만드는 곳이다. 이번 지분 투자는 엔비디아의 <b>반도체</b> 생태계 강화를 예고하는 것이다. 덕분에 엔비디아와 시놉시스 주가가... ,"Tue, 02 Dec 2025 04:27:00 +0900",http://www.fnnews.com/news/202512020423517590,2025-12-02 04:27:00+09:00,2025-12-02
경제,'글로벌 수소<b>경제</b>' 서울서 머리 맞댄다,https://n.news.naver.com/mnews/article/008/0005285714?sid=101,"수소산업 글로벌 기업 CEO(최고경영자), 주요국 정부 관계자가 모여 '수소<b>경제</b>' 실현방안을 논의하는... 김재홍 WHE 조직위원장은 &quot;한국이 수소<b>경제</b>의 중심국가가 될 수 있도록 이 행사를 '글로벌 수소<b>경제</b> 플랫폼... ","Tue, 02 Dec 2025 04:19:00 +0900",https://www.mt.co.kr/industry/2025/12/02/2025120119524325253,2025-12-02 04:19:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b>설계 소프트웨어업체 시놉시스에 3조원 투자",https://n.news.naver.com/mnews/article/374/0000478083?sid=101,"엔비디아가 <b>반도체</b> 설계 소프트웨어(SW) 기업 시놉시스에 전략적 협력을 위한 지분 투자를 했다고 현지시간... 시놉시스는 <b>반도체</b> 설계자동화(EDA) 등 서비스를 제공하는 소프트웨어 기업으로, <b>반도체</b> 칩에 사용되는... ","Tue, 02 Dec 2025 03:30:00 +0900",https://biz.sbs.co.kr/article_hub/20000275741?division=NAVER,2025-12-02 03:30:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b>설계 SW기업 시놉시스에 3조원 지분 투자",https://n.news.naver.com/mnews/article/001/0015772534?sid=105,"젠슨 황 &quot;여러 산업에 AI 도입 더 빠르게 확산시킬 것&quot; 임미나 특파원 = 엔비디아가 <b>반도체</b> 설계 소프트웨어... 시놉시스는 <b>반도체</b> 설계자동화(EDA) 등 서비스를 제공하는 소프트웨어 기업으로, <b>반도체</b> 칩에 사용되는... ","Tue, 02 Dec 2025 03:23:00 +0900",https://www.yna.co.kr/view/AKR20251202004800075?input=1195m,2025-12-02 03:23:00+09:00,2025-12-02
반도체,"<b>반도체</b> 38.6%-관세 버틴 車 13.7% 증가, 11월 최대 수출 이끌어",https://n.news.naver.com/mnews/article/020/0003678603?sid=101,"‘슈퍼사이클(초호황기)’에 접어든 <b>반도체</b>가 역대 최대 수출을 달성한 데다 자동차 수출까지 두 자릿수 증가율을 보인 덕분이다. 올해 한국 수출 목표인 7000억 달러 달성에도 청신호가 켜졌다. 다만 <b>반도체</b>, 자동차... ","Tue, 02 Dec 2025 03:03:00 +0900",https://www.donga.com/news/Economy/article/all/20251202/132880537/2,2025-12-02 03:03:00+09:00,2025-12-02
부동산,&quot;집 나간 아내 주소 어디야?&quot;…<b>부동산</b>에 방화 협박한 60대 결국 이렇게,https://n.news.naver.com/mnews/article/011/0004562298?sid=102,별거 중인 아내의 거주지를 알아내겠다며 <b>부동산</b>중개업소에 방화를 예고한 60대 남성이 구속됐다. 30일... 김씨는 지난 27일 서울 강동구 상일동의 한 <b>부동산</b>중개소를 찾아가 별거 중인 아내의 새 주소를 알려달라고... ,"Tue, 02 Dec 2025 02:01:00 +0900",https://www.sedaily.com/NewsView/2H1KNCBE7Q,2025-12-02 02:01:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b> 설계 SW기업 시놉시스에 20억달러 투자",https://n.news.naver.com/mnews/article/293/0000075814?sid=105,인공지능(AI) <b>반도체</b>기업 엔비디아가 <b>반도체</b> 설계 소프트웨어 업체 시놉시스에 20억달러(약 2조9300억원)를 투자한다. 엔비디아는 이번 투자를 통해 AI 칩 공급망에 대한 통제력을 강화할 것으로 전망된다. 1일(현지시간)... ,"Tue, 02 Dec 2025 01:41:00 +0900",https://www.bloter.net/news/articleView.html?idxno=648628,2025-12-02 01:41:00+09:00,2025-12-02
코스피,<b>코스피</b>·코스닥 증권거래세율 0.05%p 오른다,https://n.news.naver.com/mnews/article/005/0001817861?sid=101,내년부터 <b>코스피</b>·코스닥 시장에서 주식을 팔 때 부과되는 증권거래세율이 0.05% 포인트씩 오른다.... 이에 따라 <b>코스피</b> 시장의 거래세율은 현행 0%에서 0.05%로 오른다. 농어촌특별세 0.15%는 유지돼 총 세부담은 0.20%로... ,"Tue, 02 Dec 2025 00:53:00 +0900",https://www.kmib.co.kr/article/view.asp?arcid=1764578204&code=11151200&cp=nv,2025-12-02 00:53:00+09:00,2025-12-02
부동산,잇단 고강도 <b>부동산</b> 규제에 건설사들 줄줄이 분양 연기,https://n.news.naver.com/mnews/article/023/0003944288?sid=101,경기도에서도 ‘10·15 <b>부동산</b> 대책’에 따라 신규 규제 지역 중심으로 분양 연기 사례가 확산하고 있다. 두산건설은 지난 10월로 예정했던 수원시 장안구 ‘두산위브 더센트럴 수원’ 분양을 잠정 연기했다. 연내 분양할... ,"Tue, 02 Dec 2025 00:38:00 +0900",https://www.chosun.com/economy/real_estate/2025/12/02/B47QXLCXVND45KKAA2UH64XMEI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,2025-12-02 00:38:00+09:00,2025-12-02
부동산,방글라데시 전 총리·英 하원의원 '<b>부동산</b> 비리' 혐의 징역형,https://n.news.naver.com/mnews/article/421/0008636219?sid=104,"셰이크 하시나 방글라데시 전 총리와 그의 여동생, 영국 노동당 소속 현직 하원의원이 수도권 토지 불법 취득 혐의로 징역형을 선고받았다. 1일(현지시간) AFP에 따르면, 방글라데시 법원은 하시나 전 총리와 여동생... ","Mon, 01 Dec 2025 22:27:00 +0900",https://www.news1.kr/world/asia-australia/5994434,2025-12-01 22:27:00+09:00,2025-12-01
경제,"일본은행 총재 &quot;적절한 금리인상, <b>경제</b>성장 이어질것&quot; 12월 인상 확률↑",https://n.news.naver.com/mnews/article/011/0004562285?sid=104,1일 니혼게이자이신문에 따르면 우에다 총재는 이날 나고야에서 열린 강연과 기자회견을 통해 &quot;<b>경제</b> 및... 가능한 <b>경제</b> 성장으로 이어질 것이라고 설명했다. 이날 강연에서도 실질 금리가 여전히 마이너스권임을... ,"Mon, 01 Dec 2025 21:39:00 +0900",https://www.sedaily.com/NewsView/2H1K9ANG90,2025-12-01 21:39:00+09:00,2025-12-01
부동산,<b>부동산</b>업체 완커 경영난 와중 中주택판매 민간지표 발표 안해(종합),https://n.news.naver.com/mnews/article/001/0015772437?sid=104,대형 <b>부동산</b>업체 완커의 경영난으로 업계 불안이 고조된 가운데 중국 주택 판매 관련 민간기관 지표가 예정된 날짜에 발표되지 않았다. 블룸버그통신은 1일(현지시간) 정보제공업체인 중국<b>부동산</b>정보그룹(CRIC)과... ,"Mon, 01 Dec 2025 21:00:00 +0900",https://www.yna.co.kr/view/AKR20251201125751009?input=1195m,2025-12-01 21:00:00+09:00,2025-12-01
코스피,[앵커브리핑] 고환율에 비상? <b>코스피</b>는 어디로,https://n.news.naver.com/mnews/article/657/0000045621?sid=101,2025년 들어 76% 가까이 급등했던 <b>코스피</b>가 11월 들어 약세를 보이고 있습니다. <b>코스피</b>는 2025년 첫 영업일에 2398.94로 출발한 이후 11월 3일 4221.87까지 올랐습니다. 그러나 11월 중순부터 미국발 '인공지능 거품론' 논란이... ,"Mon, 01 Dec 2025 20:52:00 +0900",https://dgmbc.com/NewsArticle/811794,2025-12-01 20:52:00+09:00,2025-12-01
부동산,김용범 정책실장 “10·15<b>부동산</b>대책은 임시…토허제 길게 못가”,https://n.news.naver.com/mnews/article/021/0002754015?sid=100,10·15 <b>부동산</b> 대책에 대해 “6·27 대책이라는 강력한 수요 억제책을 했는데도 두어 달 후에 상승 압력이... 1일 정치권에 따르면 김 실장은 최근 동아일보 인터뷰에서 10·15 <b>부동산</b> 대책과 관련해 “국민들에게 불편함이... ,"Mon, 01 Dec 2025 20:37:00 +0900",https://www.munhwa.com/article/11550983?ref=naver,2025-12-01 20:37:00+09:00,2025-12-01
